team_id,team,game_id,type,season,date_time_GMT,HoA,won,goals,shots,hits,pim,powerPlayOpportunities,injured_player_count,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,blocked
1,New Jersey Devils (NJD),2018020391,R,2018,December,away,False,3,36,12,8,5,3,0,52.6,9,5,11
20,Calgary Flames (CGY),2003020027,R,2003,October,home,True,3,20,20,8,7,3,2,,12,9,12
5,Pittsburgh Penguins (PIT),2007020064,R,2007,October,away,True,6,52,10,14,8,,1,,21,5,16
15,Washington Capitals (WSH),2007020204,R,2007,November,away,False,0,35,24,30,4,,0,,4,12,9
1,New Jersey Devils (NJD),2006020255,R,2006,November,away,False,2,22,27,13,6,2,1,,6,10,17
1,New Jersey Devils (NJD),2014020139,R,2014,October,home,True,1,28,14,4,1,2,0,55.2,13,7,7
23,Vancouver Canucks (VAN),2016020163,R,2016,November,away,False,3,29,24,96,4,3,0,39.1,10,8,16
26,Los Angeles Kings (LAK),2006020474,R,2006,December,home,False,3,36,33,6,6,4,2,,18,6,26
3,NY Rangers Rangers (NYR),2000020299,R,2000,November,home,False,1,32,,12,5,,1,,,,
17,Detroit Red Wings (DET),2000020418,R,2000,December,home,True,5,32,,8,2,,0,,,,
3,NY Rangers Rangers (NYR),2002020109,R,2002,October,away,True,4,36,2,16,7,,1,,0,0,0
10,Toronto Maple Leafs (TOR),2006020183,R,2006,November,away,False,2,25,16,8,2,3,0,,8,7,11
20,Calgary Flames (CGY),2001020553,R,2001,December,away,False,2,19,,14,7,,1,,,,
29,Columbus Blue Jackets (CBJ),2016020106,R,2016,October,away,False,1,25,29,4,3,3,0,50.9,19,5,18
7,Buffalo Sabres (BUF),2011020053,R,2011,October,away,True,3,28,17,4,1,3,0,47.2,3,2,10
30,Minnesota Wild (MIN),2016020357,R,2016,December,away,False,2,25,14,14,3,3,0,56.2,10,7,20
5,Pittsburgh Penguins (PIT),2015020112,R,2015,October,away,True,2,25,20,6,3,3,0,58.2,6,6,12
1,New Jersey Devils (NJD),2003020352,R,2003,December,away,False,1,28,15,4,3,3,0,,9,14,11
12,Carolina Hurricanes (CAR),2014020339,R,2014,November,away,True,4,35,26,2,3,3,2,46.3,1,5,10
25,Dallas Stars (DAL),2002020143,R,2002,October,home,False,2,44,2,8,4,,1,,0,0,0
3,NY Rangers Rangers (NYR),2017020530,R,2017,December,away,False,3,28,23,8,3,2,0,57.4,13,7,14
12,Carolina Hurricanes (CAR),2013020154,R,2013,October,away,False,2,30,17,6,3,3,0,50,1,10,13
4,Philadelphia Flyers (PHI),2014020522,R,2014,December,away,False,1,27,15,12,4,3,0,43.3,6,5,11
13,Florida Panthers (FLA),2013020511,R,2013,December,away,True,3,23,29,4,2,2,0,59.6,19,8,17
4,Philadelphia Flyers (PHI),2008020100,R,2008,October,away,True,6,28,22,16,4,3,2,,14,4,9
30,Minnesota Wild (MIN),2001020397,R,2001,December,home,False,4,27,,26,7,,2,,,,
17,Detroit Red Wings (DET),2002020032,R,2002,October,away,True,4,32,1,18,6,,2,,0,0,0
26,Los Angeles Kings (LAK),2010020225,R,2010,November,home,True,3,29,27,42,8,3,2,41.9,9,7,11
9,Ottawa Senators (OTT),2013020567,R,2013,December,away,False,0,33,17,6,3,3,0,46.9,7,5,16
27,Phoenix Coyotes (PHX),2013020253,R,2013,November,home,True,3,35,31,21,6,3,2,51.9,6,4,14
5,Pittsburgh Penguins (PIT),2018020353,R,2018,November,home,True,4,36,31,2,1,3,0,39.4,9,9,13
8,Montreal Canadiens (MTL),2007020325,R,2007,November,home,False,0,24,36,8,3,,0,,8,8,22
5,Pittsburgh Penguins (PIT),2014020390,R,2014,December,home,True,3,33,26,28,4,3,1,43.4,6,4,14
28,San Jose Sharks (SJS),2013020044,R,2013,October,home,True,9,47,9,6,3,3,2,52.3,13,10,16
28,San Jose Sharks (SJS),2015020368,R,2015,December,home,False,1,34,26,6,3,2,1,50,18,11,7
5,Pittsburgh Penguins (PIT),2018020569,R,2018,December,home,True,5,40,30,2,3,3,2,47,11,7,13
25,Dallas Stars (DAL),2013020550,R,2013,December,away,False,2,46,13,6,2,3,0,55.9,8,14,13
7,Buffalo Sabres (BUF),2018020085,R,2018,October,away,False,1,27,28,6,6,3,0,47.7,7,8,23
52,Winnipeg Jets (WPG),2016020491,R,2016,December,away,False,1,32,17,6,5,3,1,49.2,3,2,6
4,Philadelphia Flyers (PHI),2001020275,R,2001,November,home,True,5,25,,9,3,,2,,,,
8,Montreal Canadiens (MTL),2017020280,R,2017,November,home,False,4,37,36,24,4,2,0,44.6,14,3,11
10,Toronto Maple Leafs (TOR),2005020391,R,2005,December,home,False,4,28,26,10,6,2,1,,5,10,22
18,Nashville Predators (NSH),2005020410,R,2005,December,away,True,5,34,20,29,6,0,3,,4,4,15
17,Detroit Red Wings (DET),2011020524,R,2011,December,away,True,4,22,15,10,2,1,0,40.7,4,5,13
3,NY Rangers Rangers (NYR),2010020340,R,2010,November,away,True,1,24,25,18,4,2,0,41.7,7,7,23
22,Edmonton Oilers (EDM),2014020031,R,2014,October,away,False,4,29,23,19,3,3,1,45.3,8,10,12
2,NY Islanders Islanders (NYI),2009020367,R,2009,November,away,False,1,23,15,16,4,3,0,,3,10,6
23,Vancouver Canucks (VAN),2002020150,R,2002,November,home,False,1,24,2,16,6,,0,,0,0,0
18,Nashville Predators (NSH),2003020178,R,2003,November,home,False,3,26,13,16,5,1,2,,8,9,9
25,Dallas Stars (DAL),2003020319,R,2003,November,away,True,3,20,10,7,3,3,1,,8,2,11
6,Boston Bruins (BOS),2016020359,R,2016,December,away,True,2,33,22,6,2,3,0,46.1,5,7,21
6,Boston Bruins (BOS),2016020308,R,2016,November,home,False,1,36,23,13,4,2,0,54.3,13,10,5
9,Ottawa Senators (OTT),2001020422,R,2001,December,away,False,2,30,,14,5,,1,,,,
29,Columbus Blue Jackets (CBJ),2003020473,R,2003,December,home,False,1,34,11,19,13,1,0,,9,3,10
27,Phoenix Coyotes (PHX),2002020553,R,2002,December,home,True,4,39,7,20,3,,1,,0,0,0
2,NY Islanders Islanders (NYI),2016020131,R,2016,November,home,False,1,27,26,29,4,3,0,57.1,8,3,13
24,Anaheim Ducks (ANA),2011020259,R,2011,November,away,False,1,24,29,12,4,2,1,50,19,6,15
28,San Jose Sharks (SJS),2008020296,R,2008,November,home,True,7,28,28,15,6,1,2,,25,9,13
18,Nashville Predators (NSH),2017020283,R,2017,November,away,False,4,30,13,10,3,1,0,49.4,0,7,14
13,Florida Panthers (FLA),2013020559,R,2013,December,home,False,1,29,26,8,3,3,1,54.2,6,10,12
26,Los Angeles Kings (LAK),2015020258,R,2015,November,home,True,4,28,24,6,4,2,0,53.4,10,4,11
21,Colorado Avalanche (COL),2016020457,R,2016,December,home,False,1,31,20,6,6,3,0,72.9,3,10,9
10,Toronto Maple Leafs (TOR),2011020500,R,2011,December,home,True,3,31,33,14,6,3,0,56.1,16,11,16
21,Colorado Avalanche (COL),2018020147,R,2018,October,home,True,6,37,26,4,3,2,2,50.7,11,3,11
7,Buffalo Sabres (BUF),2013020328,R,2013,November,away,False,1,30,30,16,5,3,1,52.3,6,5,14
23,Vancouver Canucks (VAN),2016020311,R,2016,November,away,False,1,31,18,7,2,3,0,50.8,12,2,10
14,Tampa Bay Lightning (TBL),2011020515,R,2011,December,away,False,1,30,20,6,3,3,0,25.9,1,9,14
1,New Jersey Devils (NJD),2000020425,R,2000,December,home,False,2,35,,8,9,,2,,,,
17,Detroit Red Wings (DET),2006020530,R,2006,December,away,False,2,32,13,6,4,2,0,,4,3,12
11,Atlanta Thrashers (ATL),2008020307,R,2008,November,away,True,6,30,27,26,4,2,1,,13,8,14
3,NY Rangers Rangers (NYR),2010020143,R,2010,October,away,True,2,24,18,11,1,2,0,43.1,15,8,35
8,Montreal Canadiens (MTL),2009020060,R,2009,October,away,False,2,35,16,21,2,3,0,,13,7,12
27,Phoenix Coyotes (PHX),2005020015,R,2005,October,away,False,2,32,17,10,4,3,1,,5,16,16
13,Florida Panthers (FLA),2008020399,R,2008,December,away,True,4,40,26,11,5,2,1,,8,6,17
29,Columbus Blue Jackets (CBJ),2005020424,R,2005,December,away,False,2,28,17,31,5,2,1,,5,10,8
18,Nashville Predators (NSH),2001020487,R,2001,December,home,True,5,30,,10,4,,1,,,,
4,Philadelphia Flyers (PHI),2018020348,R,2018,November,away,False,0,34,27,0,0,3,0,58.7,16,8,17
52,Winnipeg Jets (WPG),2017020151,R,2017,October,away,False,1,30,15,8,6,3,0,55.6,5,7,15
11,Atlanta Thrashers (ATL),2000020093,R,2000,October,home,False,3,27,,24,9,,2,,,,
6,Boston Bruins (BOS),2001020069,R,2001,October,away,False,2,25,,22,3,,0,,,,
12,Carolina Hurricanes (CAR),2000020157,R,2000,October,home,False,1,32,,16,5,,0,,,,
17,Detroit Red Wings (DET),2009020461,R,2009,December,home,True,3,31,27,13,10,1,2,,9,7,9
17,Detroit Red Wings (DET),2016020067,R,2016,October,home,True,3,32,17,12,6,2,0,63.3,9,3,14
19,St Louis Blues (STL),2011020369,R,2011,December,away,False,2,37,21,10,3,3,1,55.1,2,5,19
27,Phoenix Coyotes (PHX),2013020224,R,2013,November,home,True,2,32,44,6,3,3,0,43.5,1,8,18
27,Phoenix Coyotes (PHX),2011020292,R,2011,November,away,False,3,23,22,15,2,3,0,50,7,13,14
18,Nashville Predators (NSH),2002020418,R,2002,December,home,False,0,19,0,14,9,,0,,0,0,0
24,Anaheim Ducks (ANA),2018020360,R,2018,November,away,False,2,19,15,16,5,2,1,49.3,13,3,3
4,Philadelphia Flyers (PHI),2013020099,R,2013,October,home,False,1,25,33,13,4,3,1,58.2,4,8,15
15,Washington Capitals (WSH),2005020285,R,2005,November,away,False,5,39,5,53,6,2,1,,7,2,8
25,Dallas Stars (DAL),2005020156,R,2005,October,home,False,3,22,24,36,7,1,1,,20,9,12
1,New Jersey Devils (NJD),2007020364,R,2007,December,home,True,4,29,8,10,6,,3,,9,4,10
1,New Jersey Devils (NJD),2018020078,R,2018,October,home,True,3,34,15,13,6,3,1,44.3,8,11,7
23,Vancouver Canucks (VAN),2002020374,R,2002,December,away,True,3,28,2,4,1,,0,,0,0,0
13,Florida Panthers (FLA),2010020433,R,2010,December,away,False,0,22,18,12,1,1,0,61.7,7,5,17
2,NY Islanders Islanders (NYI),2013020234,R,2013,November,away,False,0,21,13,13,3,3,0,37.8,12,8,16
27,Phoenix Coyotes (PHX),2011020527,R,2011,December,away,False,3,29,25,6,2,3,0,47.9,15,1,10
9,Ottawa Senators (OTT),2006020302,R,2006,November,home,True,5,33,30,10,3,1,2,,11,4,27
23,Vancouver Canucks (VAN),2009020135,R,2009,October,home,True,3,25,16,13,7,1,2,,9,8,18
3,NY Rangers Rangers (NYR),2005020206,R,2005,November,home,True,2,37,15,12,6,3,1,,7,10,20
7,Buffalo Sabres (BUF),2018020466,R,2018,December,home,True,4,47,18,13,8,2,2,60.2,7,5,12
23,Vancouver Canucks (VAN),2017020230,R,2017,November,away,True,5,21,8,8,3,3,2,56.6,12,6,17
20,Calgary Flames (CGY),2011020019,R,2011,October,home,False,3,20,25,18,3,2,0,52,18,11,21
23,Vancouver Canucks (VAN),2009020588,R,2009,December,away,False,2,30,22,8,4,3,0,,3,8,12
2,NY Islanders Islanders (NYI),2000020103,R,2000,October,away,False,4,26,,23,3,,2,,,,
5,Pittsburgh Penguins (PIT),2016020400,R,2016,December,away,True,5,30,7,8,3,2,0,50,4,5,17
15,Washington Capitals (WSH),2013020397,R,2013,December,away,True,3,30,22,4,1,4,0,41.7,8,6,18
20,Calgary Flames (CGY),2010020534,R,2010,December,home,True,5,33,17,12,5,3,1,60,10,7,11
1,New Jersey Devils (NJD),2018020413,R,2018,December,home,False,1,27,23,8,4,3,0,49.2,4,4,8
26,Los Angeles Kings (LAK),2000020008,R,2000,October,away,True,4,31,,16,3,,0,,,,
28,San Jose Sharks (SJS),2000020013,R,2000,October,home,False,1,19,,18,7,,0,,,,
7,Buffalo Sabres (BUF),2014020184,R,2014,November,home,False,1,32,28,7,4,3,1,41.9,5,2,14
16,Chicago Blackhawks (CHI),2006020417,R,2006,December,home,False,1,31,16,17,6,1,0,,1,1,15
27,Phoenix Coyotes (PHX),2013020229,R,2013,November,away,False,2,26,26,23,4,3,1,46.2,9,3,12
6,Boston Bruins (BOS),2017020156,R,2017,October,home,False,1,30,34,6,2,2,0,51.4,4,12,20
16,Chicago Blackhawks (CHI),2009020564,R,2009,December,away,True,4,40,14,8,3,2,1,,9,16,17
6,Boston Bruins (BOS),2018020005,R,2018,October,away,True,4,26,13,6,1,3,1,43.3,6,1,13
12,Carolina Hurricanes (CAR),2017020265,R,2017,November,home,True,5,28,21,6,4,2,1,46.2,16,16,19
19,St Louis Blues (STL),2014020317,R,2014,November,home,False,2,29,17,20,6,3,1,55.9,4,7,25
13,Florida Panthers (FLA),2005020256,R,2005,November,away,False,4,30,16,10,5,2,0,,8,2,6
12,Carolina Hurricanes (CAR),2007020148,R,2007,October,away,True,8,26,13,10,6,,3,,10,8,22
26,Los Angeles Kings (LAK),2009020354,R,2009,November,away,False,1,32,22,12,4,3,0,,7,10,16
14,Tampa Bay Lightning (TBL),2016020166,R,2016,November,home,True,4,35,26,10,4,2,1,52.8,6,6,13
25,Dallas Stars (DAL),2000020323,R,2000,November,home,True,3,25,,11,4,,1,,,,
14,Tampa Bay Lightning (TBL),2005020546,R,2005,December,home,False,3,44,8,14,5,2,0,,5,8,5
27,Phoenix Coyotes (PHX),2005020438,R,2005,December,away,True,2,32,13,12,7,3,1,,11,4,12
2,NY Islanders Islanders (NYI),2017020187,R,2017,November,away,False,3,38,12,8,4,3,2,38.5,4,4,20
13,Florida Panthers (FLA),2014020315,R,2014,November,home,False,1,30,35,8,3,3,0,60.7,4,6,8
9,Ottawa Senators (OTT),2018020327,R,2018,November,away,False,4,27,9,8,4,2,0,57.1,4,5,14
13,Florida Panthers (FLA),2018020399,R,2018,December,home,False,4,27,28,8,4,3,1,42.1,32,21,15
52,Winnipeg Jets (WPG),2017020544,R,2017,December,away,False,2,40,26,6,3,3,0,44.1,14,4,8
3,NY Rangers Rangers (NYR),2013020226,R,2013,November,home,True,5,25,25,21,4,3,0,50,5,10,9
6,Boston Bruins (BOS),2010020474,R,2010,December,home,True,3,21,29,7,0,2,0,44.6,2,3,19
14,Tampa Bay Lightning (TBL),2006020446,R,2006,December,away,False,4,26,18,8,5,2,2,,12,6,17
8,Montreal Canadiens (MTL),2013020493,R,2013,December,away,True,1,25,17,13,2,2,0,55.4,8,8,23
25,Dallas Stars (DAL),2001020462,R,2001,December,home,True,4,29,,6,2,,1,,,,
18,Nashville Predators (NSH),2009020098,R,2009,October,away,False,2,24,16,6,4,2,0,,11,3,22
6,Boston Bruins (BOS),2015020230,R,2015,November,home,False,2,27,27,13,2,3,1,52.5,13,2,19
18,Nashville Predators (NSH),2001020229,R,2001,November,away,False,1,32,,6,4,,0,,,,
29,Columbus Blue Jackets (CBJ),2009020372,R,2009,November,home,False,3,32,41,6,2,2,1,,6,6,14
21,Colorado Avalanche (COL),2001020271,R,2001,November,home,True,1,30,,16,4,,0,,,,
2,NY Islanders Islanders (NYI),2018020516,R,2018,December,away,True,4,21,19,10,4,3,2,51.7,2,9,24
18,Nashville Predators (NSH),2011020057,R,2011,October,home,False,2,31,22,21,3,2,1,55.2,11,14,16
8,Montreal Canadiens (MTL),2008020328,R,2008,November,away,False,0,28,18,6,3,3,0,,10,5,20
53,Arizona Coyotes (ARI),2015020442,R,2015,December,home,False,4,29,26,6,2,3,0,50.9,6,2,9
5,Pittsburgh Penguins (PIT),2014020203,R,2014,November,away,True,6,39,18,13,5,2,2,42.2,2,4,10
2,NY Islanders Islanders (NYI),2009020585,R,2009,December,home,True,1,25,34,6,4,2,0,,15,31,28
28,San Jose Sharks (SJS),2005020010,R,2005,October,away,False,2,24,8,6,6,3,0,,15,6,9
25,Dallas Stars (DAL),2013020391,R,2013,November,home,False,1,29,27,4,1,3,0,53.7,17,16,25
17,Detroit Red Wings (DET),2006020305,R,2006,November,home,False,3,30,19,14,6,1,1,,25,11,9
7,Buffalo Sabres (BUF),2018020385,R,2018,November,away,False,4,22,23,20,2,3,0,37.9,10,8,10
13,Florida Panthers (FLA),2011020111,R,2011,October,away,True,2,31,11,6,3,3,1,53.3,7,7,9
29,Columbus Blue Jackets (CBJ),2005020071,R,2005,October,away,False,3,19,6,21,9,1,2,,5,9,4
14,Tampa Bay Lightning (TBL),2011020408,R,2011,December,away,True,2,31,26,34,4,3,0,56,2,6,23
9,Ottawa Senators (OTT),2013020378,R,2013,November,home,False,2,39,47,18,3,3,0,52.9,12,6,12
27,Phoenix Coyotes (PHX),2008020411,R,2008,December,away,True,5,34,24,14,6,3,2,,10,9,5
27,Phoenix Coyotes (PHX),2008020525,R,2008,December,home,False,0,26,22,17,9,3,0,,6,0,10
23,Vancouver Canucks (VAN),2018020219,R,2018,November,away,False,2,42,24,4,3,3,0,43.5,10,6,15
27,Phoenix Coyotes (PHX),2013020576,R,2013,December,home,False,3,37,32,11,2,3,1,43.6,6,10,19
22,Edmonton Oilers (EDM),2007020268,R,2007,November,home,False,2,40,12,18,5,,0,,16,7,25
17,Detroit Red Wings (DET),2007020129,R,2007,October,home,True,3,39,16,12,4,,1,,7,7,7
1,New Jersey Devils (NJD),2007020281,R,2007,November,away,True,6,24,18,14,4,,0,,7,6,14
1,New Jersey Devils (NJD),2016020496,R,2016,December,home,True,4,22,17,32,6,3,2,45.3,5,3,12
29,Columbus Blue Jackets (CBJ),2005020439,R,2005,December,home,True,3,39,10,21,5,2,1,,8,6,15
30,Minnesota Wild (MIN),2007020353,R,2007,November,home,True,3,28,11,6,2,,0,,9,5,18
17,Detroit Red Wings (DET),2013020297,R,2013,November,away,False,4,23,32,12,1,1,1,50.9,11,15,20
27,Phoenix Coyotes (PHX),2001020451,R,2001,December,away,False,3,21,,8,5,,1,,,,
12,Carolina Hurricanes (CAR),2011020305,R,2011,November,home,False,3,33,27,6,4,2,0,46.7,9,8,11
2,NY Islanders Islanders (NYI),2017020257,R,2017,November,away,True,5,29,21,10,1,3,0,48.5,8,9,15
8,Montreal Canadiens (MTL),2007020094,R,2007,October,away,False,3,31,21,10,4,,2,,17,15,16
22,Edmonton Oilers (EDM),2001020376,R,2001,November,away,True,3,30,,25,5,,2,,,,
5,Pittsburgh Penguins (PIT),2007020389,R,2007,December,home,True,3,33,10,15,8,,1,,6,0,15
6,Boston Bruins (BOS),2014020336,R,2014,November,home,True,2,38,23,10,3,2,0,56.1,7,7,15
8,Montreal Canadiens (MTL),2008020016,R,2008,October,away,True,6,34,35,15,8,3,3,,10,4,9
23,Vancouver Canucks (VAN),2006020435,R,2006,December,away,False,3,29,13,19,5,2,2,,7,1,11
1,New Jersey Devils (NJD),2006020326,R,2006,November,away,False,2,25,12,17,6,2,1,,3,8,3
23,Vancouver Canucks (VAN),2010020377,R,2010,December,away,True,3,18,26,8,5,2,1,52,3,7,19
53,Arizona Coyotes (ARI),2018020194,R,2018,November,home,True,4,25,25,12,3,2,1,44.6,8,1,26
28,San Jose Sharks (SJS),2009020393,R,2009,December,home,True,5,33,21,15,3,2,0,,21,15,17
25,Dallas Stars (DAL),2011020514,R,2011,December,home,True,6,29,22,10,3,3,0,49.1,12,11,13
19,St Louis Blues (STL),2008020207,R,2008,November,away,False,3,27,31,17,4,2,1,,11,6,13
53,Arizona Coyotes (ARI),2016020543,R,2016,December,home,False,3,21,27,14,3,3,1,55.2,6,2,8
13,Florida Panthers (FLA),2018020430,R,2018,December,home,False,2,35,23,8,5,2,1,56.9,12,8,14
8,Montreal Canadiens (MTL),2015020263,R,2015,November,home,True,4,36,30,12,4,3,0,58.5,16,10,13
2,NY Islanders Islanders (NYI),2015020499,R,2015,December,home,True,5,31,16,9,3,3,0,43.4,5,8,19
9,Ottawa Senators (OTT),2010020132,R,2010,October,home,True,5,28,21,11,1,2,0,61.4,6,8,17
12,Carolina Hurricanes (CAR),2009020250,R,2009,November,home,False,2,24,42,10,2,3,0,,4,3,14
6,Boston Bruins (BOS),2013020341,R,2013,November,home,True,3,38,43,4,5,3,1,63.1,6,2,11
3,NY Rangers Rangers (NYR),2011020387,R,2011,December,home,False,2,32,41,13,5,2,1,56.5,5,5,17
28,San Jose Sharks (SJS),2010020128,R,2010,October,home,True,5,39,23,22,3,2,1,64.8,15,9,14
16,Chicago Blackhawks (CHI),2009020116,R,2009,October,home,False,2,20,32,14,4,1,0,,4,5,19
20,Calgary Flames (CGY),2017020292,R,2017,November,away,True,5,31,27,8,5,3,3,58.1,11,7,16
10,Toronto Maple Leafs (TOR),2001020184,R,2001,November,away,False,1,27,,9,4,,0,,,,
5,Pittsburgh Penguins (PIT),2003020238,R,2003,November,away,True,2,23,7,10,7,2,0,,12,2,13
23,Vancouver Canucks (VAN),2011020411,R,2011,December,away,True,3,31,25,8,4,2,1,50,13,2,15
19,St Louis Blues (STL),2002020142,R,2002,October,home,True,7,38,2,21,8,,3,,0,0,0
23,Vancouver Canucks (VAN),2011020220,R,2011,November,away,True,3,32,25,19,6,3,2,47.2,19,4,13
30,Minnesota Wild (MIN),2009020522,R,2009,December,away,False,1,23,23,6,6,3,0,,10,7,13
29,Columbus Blue Jackets (CBJ),2011020301,R,2011,November,away,False,1,36,10,6,6,3,0,46.7,6,2,8
12,Carolina Hurricanes (CAR),2006020304,R,2006,November,away,False,0,34,20,6,4,2,0,,5,3,12
27,Phoenix Coyotes (PHX),2009020296,R,2009,November,away,True,3,32,13,6,2,2,1,,5,0,13
18,Nashville Predators (NSH),2002020216,R,2002,November,away,True,4,28,6,21,3,,1,,0,0,0
5,Pittsburgh Penguins (PIT),2010020396,R,2010,December,home,True,2,34,20,15,6,3,0,48.5,6,7,7
14,Tampa Bay Lightning (TBL),2009020183,R,2009,October,home,False,1,19,29,13,3,3,0,,12,6,11
14,Tampa Bay Lightning (TBL),2011020455,R,2011,December,home,True,5,34,19,8,1,2,1,55.4,8,7,18
17,Detroit Red Wings (DET),2007020113,R,2007,October,away,True,5,42,19,12,3,,0,,1,3,11
2,NY Islanders Islanders (NYI),2000020320,R,2000,November,away,False,0,22,,8,2,,0,,,,
10,Toronto Maple Leafs (TOR),2005020510,R,2005,December,home,True,2,28,24,10,10,1,2,,17,7,11
5,Pittsburgh Penguins (PIT),2018020141,R,2018,October,away,True,9,36,11,6,2,2,2,43.3,11,9,23
2,NY Islanders Islanders (NYI),2011020187,R,2011,November,home,True,5,35,23,7,2,3,0,50,15,16,19
18,Nashville Predators (NSH),2010020060,R,2010,October,home,False,2,39,22,10,6,3,0,55.2,10,11,13
23,Vancouver Canucks (VAN),2011020174,R,2011,November,away,False,1,25,17,31,5,2,0,50.9,5,1,7
3,NY Rangers Rangers (NYR),2016020475,R,2016,December,home,True,2,27,21,8,2,2,0,45.6,16,9,16
15,Washington Capitals (WSH),2000020156,R,2000,October,away,False,1,22,,14,2,,0,,,,
30,Minnesota Wild (MIN),2001020352,R,2001,November,home,False,3,20,,4,4,,1,,,,
3,NY Rangers Rangers (NYR),2001020012,R,2001,October,away,False,1,30,,13,4,,1,,,,
27,Phoenix Coyotes (PHX),2005020037,R,2005,October,home,True,2,17,17,29,5,3,0,,2,10,16
24,Anaheim Ducks (ANA),2017020038,R,2017,October,home,False,0,43,25,13,5,3,0,56.9,8,7,17
4,Philadelphia Flyers (PHI),2016020207,R,2016,November,away,False,3,33,31,10,2,3,1,41.8,11,12,24
26,Los Angeles Kings (LAK),2013020533,R,2013,December,home,True,4,32,33,21,1,3,0,44.8,8,3,9
17,Detroit Red Wings (DET),2013020441,R,2013,December,home,False,1,23,18,4,3,3,0,60.4,17,10,12
19,St Louis Blues (STL),2011020338,R,2011,November,away,True,2,29,28,15,5,2,1,44.2,4,8,12
21,Colorado Avalanche (COL),2014020054,R,2014,October,away,False,3,31,28,21,5,3,1,44.6,10,3,20
3,NY Rangers Rangers (NYR),2000020481,R,2000,December,home,True,6,28,,8,4,,1,,,,
12,Carolina Hurricanes (CAR),2002020024,R,2002,October,away,False,1,22,1,80,10,,1,,0,0,0
1,New Jersey Devils (NJD),2007020132,R,2007,October,away,False,0,22,36,8,4,,0,,2,9,12
13,Florida Panthers (FLA),2009020309,R,2009,November,away,True,2,20,23,8,3,1,0,,7,3,13
18,Nashville Predators (NSH),2003020062,R,2003,October,home,True,3,33,14,21,4,2,0,,16,10,8
14,Tampa Bay Lightning (TBL),2001020311,R,2001,November,home,True,3,21,,15,6,,2,,,,
10,Toronto Maple Leafs (TOR),2005020469,R,2005,December,away,False,2,29,24,39,6,1,1,,10,4,14
20,Calgary Flames (CGY),2001020023,R,2001,October,home,True,4,25,,13,3,,1,,,,
20,Calgary Flames (CGY),2013020198,R,2013,November,home,False,3,25,12,6,5,3,0,43.3,11,9,14
20,Calgary Flames (CGY),2009020235,R,2009,November,home,True,3,22,19,8,3,3,1,,15,5,11
12,Carolina Hurricanes (CAR),2000020079,R,2000,October,away,True,3,32,,18,4,,0,,,,
12,Carolina Hurricanes (CAR),2009020157,R,2009,October,home,False,2,36,30,12,6,2,2,,10,8,8
7,Buffalo Sabres (BUF),2000020399,R,2000,December,home,True,5,30,,0,4,,1,,,,
26,Los Angeles Kings (LAK),2017020346,R,2017,November,away,False,2,25,22,8,1,3,0,55.2,1,6,14
30,Minnesota Wild (MIN),2018020174,R,2018,October,away,True,4,28,20,10,3,3,3,46.9,12,13,18
4,Philadelphia Flyers (PHI),2013020039,R,2013,October,home,True,2,30,28,24,5,3,0,51,9,8,20
